층,직업,DPS,RDPS,시간
3층,Astrologian,"6,833.2","8,296.3",8:55
3층,Dragoon,"15,416.7","14,231.9",8:57
3층,Monk,"13,825.8","13,772.3",8:57
3층,Summoner,"13,024.0","12,869.3",8:57
3층,Dancer,"11,397.3","13,243.2",8:57
3층,Gunbreaker,"9,194.2","8,688.1",8:57
3층,Paladin,"8,625.2","8,288.6",8:57
3층,WhiteMage,"8,123.1","7,909.5",8:57
3층,Scholar,"7,764.0","8,367.5",8:57
3층,BlackMage,"15,514.3","14,767.1",8:57
3층,Monk,"15,152.0","14,608.5",8:57
3층,Dragoon,"14,033.5","14,090.6",8:57
3층,Bard,"12,889.9","12,854.9",8:57
3층,DarkKnight,"8,527.2","8,086.7",8:57
3층,Paladin,"7,898.2","7,538.3",8:57
3층,Scholar,"7,032.9","7,515.5",8:57
3층,Astrologian,"6,231.8","7,818.2",8:57
3층,Monk,"15,827.5","15,137.6",8:58
3층,Dragoon,"14,288.7","14,222.4",8:58
3층,Bard,"13,272.4","12,927.7",8:58
3층,RedMage,"13,207.2","13,570.5",8:58
3층,Gunbreaker,"8,902.5","8,206.6",8:58
3층,Warrior,"8,329.7","7,951.8",8:58
3층,Scholar,"7,056.6","7,618.7",8:58
3층,Astrologian,"6,155.6","7,404.9",8:58
3층,BlackMage,"14,833.4","14,588.0",8:58
3층,Monk,"14,442.1","14,552.8",8:58
3층,Dragoon,"13,662.2","14,084.6",8:58
3층,Machinist,"13,123.5","12,837.7",8:58
3층,Gunbreaker,"8,152.0","7,898.1",8:58
3층,WhiteMage,"7,891.8","7,747.1",8:58
3층,Warrior,"7,783.4","7,612.9",8:58
3층,Scholar,"7,142.9","7,710.0",8:58
3층,BlackMage,"16,335.6","14,561.5",8:59
3층,Dragoon,"14,700.7","14,683.1",8:59
3층,Monk,"13,781.9","13,904.0",8:59
3층,Dancer,"11,489.2","13,266.0",8:59
3층,Paladin,"8,538.0","8,245.0",8:59
3층,WhiteMage,"7,729.6","7,540.9",8:59
3층,Warrior,"7,374.7","7,147.0",8:59
3층,Scholar,"6,997.8","7,599.9",8:59
3층,Monk,"14,679.8","14,064.6",8:59
3층,Machinist,"14,211.6","12,973.6",8:59
3층,RedMage,"12,889.1","13,262.5",8:59
3층,Ninja,"12,572.1","13,623.1",8:59
3층,Gunbreaker,"9,336.2","8,448.2",8:59
3층,Paladin,"9,171.3","8,573.9",8:59
3층,Scholar,"7,913.7","8,366.3",8:59
3층,Astrologian,"6,126.3","7,587.7",8:59
3층,Monk,"14,639.9","14,600.0",9:01
3층,Dragoon,"14,230.2","14,516.4",9:01
3층,Bard,"13,114.6","13,246.6",9:01
3층,Summoner,"13,046.2","12,923.7",9:01
3층,Paladin,"8,570.2","8,267.0",9:01
3층,Gunbreaker,"8,442.4","8,062.4",9:01
3층,WhiteMage,"8,284.9","8,063.1",9:01
3층,Scholar,"7,511.0","8,160.4",9:01
3층,Monk,"16,130.4","14,601.6",9:02
3층,Dragoon,"13,809.4","14,129.5",9:02
3층,Summoner,"13,064.0","12,897.8",9:02
3층,Dancer,"11,319.1","13,134.8",9:02
3층,Paladin,"8,536.2","8,209.3",9:02
3층,Gunbreaker,"8,228.7","7,836.1",9:02
3층,WhiteMage,"7,894.0","7,574.0",9:02
3층,Scholar,"7,499.8","8,098.5",9:02
3층,Monk,"14,775.1","14,388.1",9:04
3층,BlackMage,"13,959.9","13,462.3",9:04
3층,Dragoon,"13,949.5","13,953.5",9:04
3층,Bard,"12,519.9","12,430.6",9:04
3층,DarkKnight,"8,571.3","8,113.4",9:04
3층,Gunbreaker,"8,360.9","7,867.7",9:04
3층,Scholar,"7,731.5","8,324.0",9:04
3층,Astrologian,"6,389.1","7,717.7",9:04
3층,BlackMage,"14,967.3","14,306.2",9:05
3층,Dragoon,"13,990.0","14,091.5",9:05
3층,Bard,"13,319.8","13,243.4",9:05
3층,Ninja,"12,280.1","13,476.1",9:05
3층,Paladin,"8,604.0","8,192.4",9:05
3층,Warrior,"8,207.9","7,924.3",9:05
3층,WhiteMage,"7,487.6","7,215.0",9:05
3층,Scholar,"7,055.2","7,462.9",9:05
3층,Dragoon,"14,303.8","14,427.7",9:06
3층,Samurai,"14,188.8","13,437.5",9:06
3층,Machinist,"13,789.9","13,063.1",9:06
3층,Summoner,"13,257.3","13,166.6",9:06
3층,DarkKnight,"8,517.2","8,114.9",9:06
3층,Warrior,"8,480.9","8,235.5",9:06
3층,Scholar,"7,285.8","7,890.4",9:06
3층,Astrologian,"6,215.1","7,703.0",9:06
3층,Monk,"14,448.4","14,548.6",9:06
3층,BlackMage,"14,138.4","13,749.9",9:06
3층,Dragoon,"13,750.7","13,995.7",9:06
3층,Bard,"12,168.1","12,399.5",9:06
3층,WhiteMage,"8,612.8","8,387.2",9:06
3층,DarkKnight,"7,949.6","7,628.4",9:06
3층,Paladin,"7,830.2","7,612.9",9:06
3층,Scholar,"7,063.1","7,639.2",9:06
3층,BlackMage,"14,462.3","13,818.4",9:07
3층,Dragoon,"14,428.4","14,266.3",9:07
3층,Summoner,"13,844.7","13,387.6",9:07
3층,Bard,"12,444.2","12,439.3",9:07
3층,Gunbreaker,"8,846.9","8,372.8",9:07
3층,Paladin,"8,540.2","8,217.0",9:07
3층,Scholar,"7,256.8","7,864.6",9:07
3층,Astrologian,"6,056.7","7,514.2",9:07
3층,Samurai,"15,910.8","14,189.1",9:07
3층,BlackMage,"14,733.6","14,408.4",9:07
3층,Monk,"14,086.3","14,270.0",9:07
3층,Dancer,"10,315.6","12,229.2",9:07
3층,Warrior,"8,281.3","8,017.1",9:07
3층,WhiteMage,"8,219.2","8,116.0",9:07
3층,Paladin,"7,716.1","7,489.3",9:07
3층,Scholar,"6,468.0","7,011.8",9:07
3층,Samurai,"14,485.2","14,113.5",9:08
3층,Monk,"14,278.7","14,435.5",9:08
3층,Machinist,"13,463.5","13,034.7",9:08
3층,RedMage,"12,187.1","12,856.1",9:08
3층,WhiteMage,"8,747.3","8,652.1",9:08
3층,DarkKnight,"8,547.4","8,305.6",9:08
3층,Gunbreaker,"8,245.6","7,919.9",9:08
3층,Scholar,"6,744.8","7,382.0",9:08
3층,BlackMage,"13,924.9","13,600.0",9:08
3층,Monk,"13,885.7","14,043.3",9:08
3층,Dragoon,"13,468.9","13,741.0",9:08
3층,Bard,"12,844.3","12,887.3",9:08
3층,Paladin,"8,364.8","8,112.3",9:08
3층,Warrior,"8,191.8","8,002.8",9:08
3층,WhiteMage,"7,591.5","7,382.1",9:08
3층,Scholar,"7,096.0","7,599.1",9:08
3층,BlackMage,"15,814.0","14,318.5",9:10
3층,Monk,"14,350.0","14,328.4",9:10
3층,Monk,"12,886.8","12,798.8",9:10
3층,Dancer,"11,183.2","12,930.9",9:10
3층,Gunbreaker,"8,484.6","8,092.4",9:10
3층,Paladin,"7,944.6","7,696.2",9:10
3층,WhiteMage,"7,487.9","7,322.9",9:10
3층,Scholar,"7,204.3","7,867.4",9:10
3층,BlackMage,"14,369.9","14,102.6",9:10
3층,Monk,"14,058.1","14,183.2",9:10
3층,Dragoon,"13,705.3","14,100.5",9:10
3층,Machinist,"12,985.8","12,712.4",9:10
3층,Gunbreaker,"8,192.1","7,837.0",9:10
3층,Paladin,"7,908.5","7,719.3",9:10
3층,WhiteMage,"7,802.4","7,683.5",9:10
3층,Scholar,"6,134.8","6,818.3",9:10
3층,BlackMage,"15,006.0","14,560.4",9:11
3층,Monk,"14,625.7","14,642.7",9:11
3층,Dragoon,"12,988.2","13,382.1",9:11
3층,Bard,"12,454.8","12,589.3",9:11
3층,WhiteMage,"8,239.0","8,057.4",9:11
3층,Paladin,"7,861.7","7,615.6",9:11
3층,Gunbreaker,"7,715.6","7,360.7",9:11
3층,Scholar,"6,310.0","6,992.8",9:11
3층,Monk,"14,830.7","14,675.3",9:13
3층,Dragoon,"14,296.7","14,387.9",9:13
3층,Bard,"12,775.5","12,811.5",9:13
3층,RedMage,"12,389.7","12,783.0",9:13
3층,Gunbreaker,"8,227.0","7,814.8",9:13
3층,Paladin,"8,196.8","7,844.0",9:13
3층,WhiteMage,"7,729.4","7,521.9",9:13
3층,Scholar,"6,402.8","7,010.2",9:13
3층,BlackMage,"15,129.4","14,764.3",9:13
3층,Monk,"14,204.5","14,282.3",9:13
3층,Dragoon,"13,408.1","13,732.7",9:13
3층,Bard,"12,251.1","12,376.6",9:13
3층,Warrior,"7,954.2","7,781.1",9:13
3층,Paladin,"7,646.4","7,398.9",9:13
3층,WhiteMage,"7,475.0","7,274.3",9:13
3층,Scholar,"6,801.3","7,259.8",9:13
3층,BlackMage,"16,033.7","14,134.9",9:13
3층,Dragoon,"13,740.8","14,001.7",9:13
3층,RedMage,"12,251.2","12,526.6",9:13
3층,Dancer,"11,238.2","13,011.9",9:13
3층,Paladin,"8,388.2","8,053.1",9:13
3층,DarkKnight,"8,205.3","7,750.2",9:13
3층,WhiteMage,"7,732.3","7,557.1",9:13
3층,Scholar,"7,105.3","7,659.5",9:13
3층,Monk,"14,637.7","14,582.2",9:14
3층,Dragoon,"13,323.7","13,648.3",9:14
3층,Bard,"13,062.5","13,090.2",9:14
3층,Summoner,"12,572.3","12,618.9",9:14
3층,Gunbreaker,"8,511.4","8,169.7",9:14
3층,DarkKnight,"8,064.3","7,716.9",9:14
3층,WhiteMage,"7,682.9","7,413.4",9:14
3층,Scholar,"6,748.6","7,363.7",9:14
3층,Monk,"15,625.6","14,989.0",9:15
3층,BlackMage,"14,696.4","14,099.3",9:15
3층,Dragoon,"13,008.6","13,192.7",9:15
3층,Bard,"12,812.6","12,932.2",9:15
3층,Gunbreaker,"7,953.2","7,514.3",9:15
3층,Paladin,"7,875.4","7,543.9",9:15
3층,Scholar,"6,703.6","7,199.7",9:15
3층,Astrologian,"5,815.8","7,020.2",9:15
3층,Monk,"14,607.6","14,556.0",9:15
3층,BlackMage,"14,126.9","13,876.8",9:15
3층,Dragoon,"13,225.0","13,569.2",9:15
3층,Bard,"12,379.4","12,494.5",9:15
3층,DarkKnight,"7,646.1","7,380.9",9:15
3층,WhiteMage,"7,622.0","7,452.6",9:15
3층,Paladin,"7,580.8","7,339.5",9:15
3층,Scholar,"7,091.3","7,609.4",9:15
3층,Monk,"14,576.9","14,390.1",9:15
3층,Dragoon,"14,126.6","14,117.3",9:15
3층,Bard,"13,180.1","13,028.6",9:15
3층,RedMage,"12,188.5","12,822.1",9:15
3층,WhiteMage,"8,369.0","8,203.2",9:15
3층,DarkKnight,"8,186.4","7,757.3",9:15
3층,Warrior,"8,018.8","7,731.2",9:15
3층,Scholar,"6,587.9","7,184.4",9:15
3층,BlackMage,"14,766.0","14,129.2",9:17
3층,Samurai,"14,480.4","13,636.5",9:17
3층,Dragoon,"13,289.5","13,536.5",9:17
3층,Bard,"12,271.2","12,369.7",9:17
3층,Gunbreaker,"8,545.5","8,234.2",9:17
3층,Paladin,"7,951.1","7,735.7",9:17
3층,Scholar,"6,403.7","6,859.6",9:17
3층,Astrologian,"6,343.3","7,549.5",9:17
3층,Monk,"14,403.6","14,493.6",9:18
3층,BlackMage,"14,267.5","14,061.6",9:18
3층,Dragoon,"13,535.3","13,912.4",9:18
3층,Machinist,"13,381.4","13,071.5",9:18
3층,Gunbreaker,"7,851.0","7,530.8",9:18
3층,Paladin,"7,682.6","7,488.3",9:18
3층,WhiteMage,"6,707.0","6,615.8",9:18
3층,Scholar,"6,123.2","6,777.5",9:18
3층,BlackMage,"17,078.4","14,740.3",9:19
3층,Monk,"14,569.8","14,143.6",9:19
3층,Dragoon,"13,501.7","13,660.5",9:19
3층,Dancer,"11,117.3","12,691.2",9:19
3층,Paladin,"8,012.9","7,643.4",9:19
3층,Gunbreaker,"7,481.6","7,090.8",9:19
3층,Scholar,"6,402.6","6,893.1",9:19
3층,Astrologian,"5,755.4","7,056.9",9:19
3층,BlackMage,"15,041.6","14,690.3",9:19
3층,Dragoon,"13,731.8","14,176.4",9:19
3층,Machinist,"13,629.8","13,226.6",9:19
3층,Bard,"12,243.3","12,513.7",9:19
3층,Gunbreaker,"8,272.3","8,031.2",9:19
3층,DarkKnight,"8,170.1","7,990.9",9:19
3층,WhiteMage,"7,457.4","7,245.3",9:19
3층,Scholar,"6,410.3","7,082.3",9:19
3층,BlackMage,"14,679.0","14,215.5",9:20
3층,Monk,"13,870.4","13,957.6",9:20
3층,Dragoon,"13,360.2","13,675.3",9:20
3층,Bard,"11,972.9","12,208.8",9:20
3층,Paladin,"7,913.4","7,678.1",9:20
3층,Gunbreaker,"7,733.0","7,444.5",9:20
3층,WhiteMage,"7,393.4","7,191.6",9:20
3층,Scholar,"6,967.6","7,518.5",9:20
3층,BlackMage,"14,761.9","14,518.4",9:20
3층,Samurai,"13,675.7","13,328.8",9:20
3층,Dragoon,"13,327.6","13,866.3",9:20
3층,Machinist,"12,812.7","12,653.7",9:20
3층,Paladin,"8,010.3","7,890.5",9:20
3층,Gunbreaker,"7,806.1","7,579.7",9:20
3층,WhiteMage,"7,100.1","6,961.7",9:20
3층,Scholar,"6,100.0","6,795.3",9:20
3층,Monk,"14,457.7","14,361.0",9:20
3층,Dragoon,"14,192.5","14,452.9",9:20
3층,Bard,"12,477.8","12,717.5",9:20
3층,Summoner,"12,296.9","12,299.6",9:20
3층,Gunbreaker,"8,335.6","7,925.5",9:20
3층,WhiteMage,"8,150.8","7,841.5",9:20
3층,DarkKnight,"7,495.2","7,144.5",9:20
3층,Scholar,"6,453.2","7,117.2",9:20
3층,Samurai,"14,494.6","13,808.4",9:21
3층,Dragoon,"13,535.9","14,029.9",9:21
3층,Bard,"12,433.5","12,782.0",9:21
3층,Summoner,"12,404.4","12,447.1",9:21
3층,Paladin,"8,212.3","7,972.3",9:21
3층,Gunbreaker,"7,816.1","7,500.9",9:21
3층,WhiteMage,"7,786.2","7,571.6",9:21
3층,Scholar,"7,029.1","7,599.9",9:21
3층,Monk,"14,222.5","14,114.4",9:22
3층,Dragoon,"13,180.2","13,574.1",9:22
3층,BlackMage,"12,882.1","12,584.6",9:22
3층,Bard,"11,922.7","12,139.0",9:22
3층,Gunbreaker,"8,103.6","7,760.3",9:22
3층,WhiteMage,"8,053.3","7,819.2",9:22
3층,Paladin,"7,672.0","7,427.9",9:22
3층,Scholar,"7,525.5","8,142.4",9:22
3층,Monk,"14,558.0","14,521.0",9:22
3층,Dragoon,"13,505.6","13,784.7",9:22
3층,Summoner,"12,483.5","12,471.0",9:22
3층,Bard,"12,426.0","12,565.7",9:22
3층,Gunbreaker,"8,668.5","8,202.4",9:22
3층,Paladin,"8,156.8","7,892.8",9:22
3층,WhiteMage,"7,785.7","7,552.3",9:22
3층,Scholar,"5,928.7","6,522.8",9:22
3층,Monk,"14,988.6","14,746.6",9:22
3층,Dragoon,"13,993.9","14,078.9",9:22
3층,Bard,"12,368.5","12,373.1",9:22
3층,RedMage,"12,166.3","12,829.8",9:22
3층,Gunbreaker,"8,763.6","8,154.0",9:22
3층,DarkKnight,"8,405.4","8,019.5",9:22
3층,WhiteMage,"7,308.9","7,168.0",9:22
3층,Scholar,"5,433.7","6,058.8",9:22
3층,BlackMage,"14,446.5","14,268.6",9:23
3층,Dragoon,"13,958.6","14,426.3",9:23
3층,Samurai,"13,535.9","13,160.3",9:23
3층,Machinist,"12,518.6","12,374.4",9:23
3층,Warrior,"7,882.9","7,861.8",9:23
3층,Paladin,"7,369.3","7,244.9",9:23
3층,WhiteMage,"7,107.7","6,944.0",9:23
3층,Scholar,"6,388.7","6,927.8",9:23
3층,Monk,"14,737.2","14,486.4",9:24
3층,BlackMage,"14,500.7","14,097.3",9:24
3층,Dragoon,"14,121.7","14,282.2",9:24
3층,Machinist,"13,511.5","13,075.4",9:24
3층,Gunbreaker,"8,113.2","7,819.5",9:24
3층,Paladin,"7,492.1","7,309.3",9:24
3층,Scholar,"6,489.4","7,002.0",9:24
3층,Astrologian,"5,081.0","5,974.7",9:24
3층,BlackMage,"15,573.5","14,677.6",9:25
3층,Monk,"14,701.4","14,383.5",9:25
3층,Bard,"12,621.9","12,591.2",9:25
3층,Dragoon,"12,606.3","12,787.5",9:25
3층,Gunbreaker,"7,893.2","7,359.8",9:25
3층,DarkKnight,"7,437.2","7,076.0",9:25
3층,Scholar,"6,596.4","7,109.7",9:25
3층,Astrologian,"5,704.9","7,149.3",9:25
3층,BlackMage,"16,050.6","14,412.2",9:25
3층,Monk,"13,679.9","13,704.1",9:25
3층,Dragoon,"13,063.9","13,304.4",9:25
3층,Dancer,"10,494.9","12,186.6",9:25
3층,Gunbreaker,"8,963.4","8,602.4",9:25
3층,Paladin,"8,004.8","7,742.4",9:25
3층,WhiteMage,"7,122.9","6,945.1",9:25
3층,Scholar,"5,697.1","6,180.4",9:25
3층,BlackMage,"14,536.8","14,317.0",9:26
3층,Dragoon,"13,975.6","14,230.1",9:26
3층,Monk,"13,218.6","13,376.6",9:26
3층,Machinist,"13,099.6","12,825.2",9:26
3층,Gunbreaker,"7,876.2","7,662.4",9:26
3층,Warrior,"7,326.9","7,174.2",9:26
3층,WhiteMage,"7,215.4","7,132.8",9:26
3층,Scholar,"5,579.7","6,110.5",9:26
3층,Monk,"16,246.0","14,824.0",9:26
3층,Dragoon,"12,751.8","13,043.1",9:26
3층,Summoner,"12,450.7","12,514.2",9:26
3층,Dancer,"11,273.6","12,832.6",9:26
3층,Paladin,"8,334.6","7,981.5",9:26
3층,DarkKnight,"8,024.1","7,590.4",9:26
3층,WhiteMage,"7,160.2","6,907.3",9:26
3층,Scholar,"6,649.2","7,197.1",9:26
3층,Monk,"13,253.9","13,124.1",10:38
3층,Bard,"11,224.2","11,294.2",10:38
3층,Dragoon,"11,137.6","11,447.7",10:38
3층,Summoner,"11,106.2","11,260.1",10:38
3층,Paladin,"7,551.2","7,256.1",10:38
3층,DarkKnight,"7,337.7","7,064.9",10:38
3층,WhiteMage,"6,823.9","6,553.4",10:38
3층,Scholar,"4,628.0","5,062.2",10:38
3층,Monk,"13,264.5","13,170.0",10:38
3층,Dragoon,"12,330.7","12,359.9",10:38
3층,Bard,"12,228.3","12,262.1",10:38
3층,RedMage,"11,368.0","11,802.4",10:38
3층,Paladin,"7,534.5","7,192.4",10:38
3층,Gunbreaker,"7,495.0","7,028.7",10:38
3층,Scholar,"5,326.1","5,802.2",10:38
3층,WhiteMage,"3,751.7","3,681.0",10:38
3층,Samurai,"14,262.8","12,220.0",10:38
3층,Dragoon,"12,605.4","12,532.7",10:38
3층,RedMage,"11,249.4","11,618.1",10:38
3층,Dancer,"10,118.5","11,551.9",10:38
3층,Paladin,"7,934.9","7,627.4",10:38
3층,Gunbreaker,"6,426.5","6,175.0",10:38
3층,WhiteMage,"5,950.3","5,760.6",10:38
3층,Astrologian,"4,498.9","5,561.1",10:38
3층,Monk,"13,698.4","13,449.3",10:38
3층,Samurai,"12,086.8","11,325.0",10:38
3층,RedMage,"11,956.4","12,225.9",10:38
3층,Bard,"11,914.8","11,860.5",10:38
3층,DarkKnight,"7,402.4","7,005.0",10:38
3층,Warrior,"6,480.0","6,205.2",10:38
3층,Astrologian,"5,421.8","6,612.4",10:38
3층,Scholar,"4,512.2","4,789.6",10:38
3층,Samurai,"14,111.0","12,392.8",10:38
3층,Monk,"13,157.7","13,266.4",10:38
3층,Bard,"11,262.6","11,512.0",10:38
3층,Dancer,"9,905.8","11,591.2",10:38
3층,Paladin,"7,505.5","7,247.4",10:38
3층,Gunbreaker,"6,967.9","6,586.0",10:38
3층,WhiteMage,"5,482.0","5,345.5",10:38
3층,Scholar,"5,149.3","5,600.6",10:38
3층,Monk,"14,644.3","13,128.8",10:38
3층,BlackMage,"14,523.8","13,816.6",10:38
3층,Dragoon,"11,208.6","11,401.0",10:38
3층,Dancer,"9,234.9","10,710.2",10:38
3층,Gunbreaker,"7,368.9","7,118.8",10:38
3층,Paladin,"7,275.5","7,023.7",10:38
3층,WhiteMage,"4,572.3","4,433.2",10:38
3층,Astrologian,"4,416.7","5,612.6",10:38
3층,Dragoon,"13,934.7","13,230.7",10:38
3층,Dragoon,"12,408.1","12,626.3",10:38
3층,Machinist,"11,131.4","10,710.3",10:38
3층,Dancer,"9,249.5","10,666.1",10:38
3층,Paladin,"7,874.4","7,624.2",10:38
3층,Gunbreaker,"7,671.2","7,318.4",10:38
3층,WhiteMage,"6,489.4","6,287.7",10:38
3층,Scholar,"4,829.5","5,124.4",10:38
3층,Samurai,"13,687.1","13,279.3",10:38
3층,Monk,"12,521.6","12,591.6",10:38
3층,Summoner,"11,641.5","11,792.6",10:38
3층,Bard,"9,296.3","9,531.4",10:38
3층,Paladin,"7,611.1","7,402.9",10:38
3층,Gunbreaker,"7,383.7","7,130.7",10:38
3층,WhiteMage,"5,588.1","5,420.8",10:38
3층,Scholar,"5,574.1","6,154.3",10:38
3층,Monk,"12,762.6","12,522.2",10:38
3층,Dragoon,"11,833.0","11,742.9",10:38
3층,RedMage,"11,700.7","12,119.2",10:38
3층,Machinist,"11,436.6","10,851.4",10:38
3층,Gunbreaker,"7,462.1","7,078.3",10:38
3층,Paladin,"7,373.1","7,094.5",10:38
3층,Astrologian,"5,655.4","6,441.2",10:38
3층,Scholar,"5,446.9","5,820.6",10:38
3층,BlackMage,"13,345.3","11,804.4",10:38
3층,Dragoon,"12,581.3","12,962.8",10:38
3층,Machinist,"10,601.4","10,320.2",10:38
3층,Dancer,"9,746.3","11,426.8",10:38
3층,Gunbreaker,"7,581.0","7,313.3",10:38
3층,DarkKnight,"7,329.5","7,134.9",10:38
3층,Scholar,"6,224.7","6,606.9",10:38
3층,WhiteMage,"5,947.9","5,788.1",10:38
3층,Samurai,"13,354.6","12,828.0",10:38
3층,Dragoon,"12,305.4","12,623.8",10:38
3층,Machinist,"11,218.7","10,948.4",10:38
3층,RedMage,"10,837.7","11,306.1",10:38
3층,Paladin,"7,542.6","7,364.9",10:38
3층,Warrior,"7,509.0","7,379.9",10:38
3층,WhiteMage,"5,516.8","5,418.6",10:38
3층,Scholar,"5,048.5","5,463.6",10:38
3층,BlackMage,"14,815.0","13,513.9",10:38
3층,Samurai,"12,352.9","12,034.9",10:38
3층,RedMage,"10,954.1","11,117.4",10:38
3층,Dancer,"9,942.8","11,452.9",10:38
3층,Paladin,"7,719.6","7,533.0",10:38
3층,Warrior,"6,892.0","6,750.2",10:38
3층,WhiteMage,"5,802.4","5,672.3",10:38
3층,Scholar,"4,784.8","5,189.0",10:38
3층,Dragoon,"13,000.9","13,298.0",10:38
3층,Machinist,"11,334.5","11,024.0",10:38
3층,RedMage,"10,915.5","11,290.5",10:38
3층,BlackMage,"10,444.1","10,241.9",10:38
3층,Gunbreaker,"7,715.0","7,409.9",10:38
3층,DarkKnight,"7,475.3","7,249.2",10:38
3층,WhiteMage,"6,344.0","6,258.7",10:38
3층,Scholar,"6,271.5","6,728.4",10:38
3층,Monk,"14,589.0","13,238.5",10:38
3층,Dragoon,"12,577.1","12,542.0",10:38
3층,RedMage,"10,650.4","11,049.9",10:38
3층,Dancer,"9,719.3","11,193.0",10:38
3층,Gunbreaker,"7,294.0","6,956.5",10:38
3층,Paladin,"7,257.2","6,956.0",10:38
3층,WhiteMage,"5,724.8","5,510.7",10:38
3층,Scholar,"5,484.1","5,849.4",10:38
3층,Dragoon,"12,588.7","12,956.6",10:38
3층,Monk,"12,210.6","12,501.8",10:38
3층,Machinist,"11,881.4","11,559.3",10:38
3층,Machinist,"10,352.7","10,079.2",10:38
3층,Warrior,"7,400.4","7,248.3",10:38
3층,Paladin,"7,376.5","7,191.6",10:38
3층,Scholar,"5,919.6","6,332.6",10:38
3층,WhiteMage,"5,767.3","5,627.9",10:38
3층,Machinist,"13,122.4","11,950.5",10:38
3층,Monk,"12,800.9","12,839.4",10:38
3층,BlackMage,"12,294.5","12,088.5",10:38
3층,Dancer,"9,635.3","11,047.9",10:38
3층,Gunbreaker,"7,683.7","7,495.9",10:38
3층,Paladin,"7,214.9","7,040.3",10:38
3층,Scholar,"6,047.6","6,419.7",10:38
3층,WhiteMage,"4,443.7","4,360.6",10:38
3층,Dragoon,"14,935.0","13,977.4",10:38
3층,Samurai,"12,003.6","11,583.1",10:38
3층,Summoner,"11,741.8","11,772.4",10:38
3층,Dancer,"8,627.2","10,177.8",10:38
3층,Gunbreaker,"7,644.4","7,370.0",10:38
3층,Warrior,"7,152.7","6,971.0",10:38
3층,WhiteMage,"6,649.9","6,427.6",10:38
3층,Scholar,"4,561.3","5,036.7",10:38
3층,Monk,"12,573.5","12,639.7",10:39
3층,Dragoon,"11,554.2","11,841.7",10:39
3층,Summoner,"11,412.0","11,360.1",10:39
3층,Bard,"11,235.6","11,269.9",10:39
3층,DarkKnight,"7,680.7","7,365.9",10:39
3층,Warrior,"7,277.9","7,048.6",10:39
3층,WhiteMage,"6,433.9","6,237.6",10:39
3층,Scholar,"5,084.5","5,488.8",10:39
3층,Monk,"14,904.7","14,649.0",10:39
3층,Machinist,"12,882.0","12,434.2",10:39
