층,직업,DPS,RDPS,시간
1층,WhiteMage,"7,919.1","7,857.1",7:04
1층,Gunbreaker,"7,303.0","6,981.3",7:04
1층,Scholar,"6,086.0","6,836.2",7:04
1층,BlackMage,"12,772.8","12,530.3",7:04
1층,Dragoon,"12,616.7","13,090.1",7:04
1층,Monk,"12,421.2","12,509.9",7:04
1층,Machinist,"11,061.2","10,746.6",7:04
1층,WhiteMage,"7,738.0","7,621.2",7:04
1층,Paladin,"7,620.7","7,357.4",7:04
1층,Warrior,"7,012.9","6,864.8",7:04
1층,Scholar,"6,606.7","7,129.8",7:04
1층,BlackMage,"13,127.1","12,777.7",7:04
1층,Monk,"12,805.0","12,594.2",7:04
1층,Dragoon,"11,837.1","12,210.2",7:04
1층,Bard,"11,645.0","11,860.7",7:04
1층,WhiteMage,"7,760.2","7,613.9",7:04
1층,DarkKnight,"7,359.3","6,980.0",7:04
1층,Paladin,"7,303.8","7,070.8",7:04
1층,Scholar,"5,814.2","6,544.2",7:04
1층,Samurai,"13,143.3","12,271.9",7:06
1층,Monk,"12,621.4","12,443.0",7:06
1층,Summoner,"12,517.5","12,396.7",7:06
1층,Bard,"11,438.7","11,438.6",7:06
1층,Paladin,"7,573.7","7,247.5",7:06
1층,Gunbreaker,"7,316.6","6,827.7",7:06
1층,Scholar,"7,028.2","7,712.3",7:06
1층,Astrologian,"5,704.8","7,006.3",7:06
1층,Monk,"14,158.3","12,321.0",7:06
1층,BlackMage,"13,992.8","13,087.3",7:06
1층,Dragoon,"12,800.5","12,896.9",7:06
1층,Dancer,"10,238.3","11,839.1",7:06
1층,Gunbreaker,"7,306.5","6,883.2",7:06
1층,Scholar,"7,191.7","7,658.4",7:06
1층,Paladin,"7,090.8","6,788.1",7:06
1층,Astrologian,"5,853.5","7,158.4",7:06
1층,Monk,"13,689.0","12,367.9",7:07
1층,Dragoon,"12,518.9","12,664.6",7:07
1층,Summoner,"11,506.4","11,580.1",7:07
1층,Dancer,"10,405.5","11,982.0",7:07
1층,DarkKnight,"7,527.3","7,151.4",7:07
1층,Paladin,"7,472.3","7,126.4",7:07
1층,WhiteMage,"7,415.2","7,189.5",7:07
1층,Scholar,"6,805.2","7,277.7",7:07
1층,BlackMage,"13,473.3","13,154.5",7:07
1층,Monk,"12,473.8","12,577.1",7:07
1층,Dragoon,"11,876.8","12,263.7",7:07
1층,Machinist,"10,855.5","10,600.0",7:07
1층,WhiteMage,"7,695.4","7,631.5",7:07
1층,Warrior,"7,149.0","6,972.8",7:07
1층,Gunbreaker,"7,112.0","6,813.0",7:07
1층,Scholar,"6,483.8","7,107.0",7:07
1층,Monk,"12,998.1","12,772.1",7:08
1층,Dragoon,"12,315.6","12,712.8",7:08
1층,Bard,"11,912.3","11,981.3",7:08
1층,Summoner,"11,708.6","11,886.1",7:08
1층,Gunbreaker,"7,555.8","7,041.4",7:08
1층,Paladin,"7,330.4","6,986.3",7:08
1층,WhiteMage,"7,003.5","6,784.1",7:08
1층,Scholar,"6,215.1","6,875.1",7:08
1층,BlackMage,"13,398.6","13,010.2",7:08
1층,Monk,"12,296.4","12,483.2",7:08
1층,Dragoon,"12,013.9","12,441.5",7:08
1층,Machinist,"11,691.6","11,328.2",7:08
1층,DarkKnight,"7,663.8","7,354.1",7:08
1층,WhiteMage,"7,053.3","6,948.7",7:08
1층,Paladin,"6,919.7","6,732.4",7:08
1층,Scholar,"6,011.4","6,750.5",7:08
1층,Monk,"13,193.6","12,845.1",7:08
1층,Dragoon,"12,681.5","12,868.6",7:08
1층,Bard,"11,884.1","11,812.3",7:08
1층,RedMage,"11,343.3","11,998.4",7:08
1층,Gunbreaker,"7,624.3","7,069.2",7:08
1층,Paladin,"7,532.3","7,119.3",7:08
1층,WhiteMage,"6,649.4","6,478.2",7:08
1층,Scholar,"6,401.4","7,118.8",7:08
1층,Monk,"13,316.8","12,998.0",7:08
1층,Dragoon,"12,042.1","12,221.2",7:08
1층,Bard,"12,025.4","12,085.4",7:08
1층,RedMage,"10,886.9","11,460.5",7:08
1층,Gunbreaker,"8,012.2","7,480.7",7:08
1층,WhiteMage,"7,574.4","7,402.3",7:08
1층,DarkKnight,"7,195.8","6,772.0",7:08
1층,Scholar,"5,873.1","6,506.6",7:08
1층,Monk,"14,044.3","11,979.6",7:09
1층,Dragoon,"12,271.9","12,020.6",7:09
1층,RedMage,"12,100.7","12,273.3",7:09
1층,Dancer,"11,454.7","12,678.3",7:09
1층,DarkKnight,"7,941.4","7,365.3",7:09
1층,Paladin,"7,797.9","7,257.0",7:09
1층,Scholar,"6,253.8","6,702.5",7:09
1층,Astrologian,"4,955.2","6,543.4",7:09
1층,BlackMage,"14,918.7","13,167.0",7:09
1층,Monk,"12,185.8","12,147.3",7:09
1층,Dragoon,"11,890.7","12,109.7",7:09
1층,Dancer,"10,333.1","12,065.6",7:09
1층,Gunbreaker,"7,857.6","7,512.3",7:09
1층,Paladin,"7,323.2","7,052.2",7:09
1층,WhiteMage,"6,948.1","6,778.1",7:09
1층,Scholar,"5,673.9","6,298.7",7:09
1층,Monk,"13,380.9","13,252.6",7:09
1층,Dragoon,"12,912.6","13,181.5",7:09
1층,BlackMage,"12,641.7","12,331.4",7:09
1층,Bard,"11,141.5","11,343.2",7:09
1층,WhiteMage,"7,768.2","7,616.3",7:09
1층,DarkKnight,"7,545.2","7,294.2",7:09
1층,Paladin,"7,334.5","7,122.8",7:09
1층,Scholar,"5,594.3","6,176.9",7:09
1층,Dragoon,"12,865.6","12,813.3",7:10
1층,Monk,"12,757.6","12,310.1",7:10
1층,Machinist,"12,273.4","11,391.6",7:10
1층,RedMage,"11,019.8","11,601.7",7:10
1층,Gunbreaker,"8,009.0","7,395.7",7:10
1층,Paladin,"7,940.1","7,532.6",7:10
1층,Scholar,"6,258.4","6,844.4",7:10
1층,Astrologian,"5,574.7","6,809.2",7:10
1층,Monk,"13,215.1","13,088.4",7:10
1층,BlackMage,"12,844.6","12,551.8",7:10
1층,Dragoon,"12,571.5","12,903.8",7:10
1층,Bard,"11,373.2","11,615.7",7:10
1층,WhiteMage,"7,709.9","7,517.8",7:10
1층,Paladin,"7,381.1","7,125.2",7:10
1층,Scholar,"6,595.0","7,114.7",7:10
1층,DarkKnight,"6,394.2","6,167.2",7:10
1층,Monk,"15,380.1","13,398.1",7:10
1층,Dragoon,"12,470.3","12,459.2",7:10
1층,Summoner,"11,969.2","11,836.1",7:10
1층,Dancer,"11,234.4","12,623.0",7:10
1층,Warrior,"8,081.1","7,505.7",7:10
1층,Gunbreaker,"7,726.5","7,087.5",7:10
1층,Scholar,"5,825.3","6,257.4",7:10
1층,Astrologian,"5,412.1","6,931.8",7:10
1층,Monk,"13,418.7","12,914.8",7:10
1층,Dragoon,"12,567.7","12,584.9",7:10
1층,BlackMage,"11,707.0","11,297.5",7:10
1층,Bard,"11,321.1","11,292.1",7:10
1층,DarkKnight,"8,059.7","7,626.1",7:10
1층,Scholar,"7,208.8","7,832.6",7:10
1층,Gunbreaker,"6,632.4","6,321.5",7:10
1층,Astrologian,"5,935.3","6,981.3",7:10
1층,Dragoon,"12,945.6","12,104.9",7:13
1층,Monk,"12,023.0","11,895.5",7:13
1층,Summoner,"11,857.6","11,918.3",7:13
1층,Dancer,"9,745.9","11,315.1",7:13
1층,Gunbreaker,"8,042.8","7,500.4",7:13
1층,WhiteMage,"7,476.3","7,218.3",7:13
1층,Paladin,"7,452.5","7,080.7",7:13
1층,Scholar,"6,597.5","7,108.1",7:13
1층,BlackMage,"12,907.9","12,646.7",7:13
1층,Dragoon,"12,272.3","12,717.6",7:13
1층,Monk,"12,257.3","12,280.7",7:13
1층,Machinist,"11,589.9","11,357.6",7:13
1층,DarkKnight,"7,387.0","7,177.0",7:13
1층,WhiteMage,"7,115.3","6,988.9",7:13
1층,Gunbreaker,"6,930.6","6,729.4",7:13
1층,Scholar,"5,904.2","6,466.5",7:13
1층,BlackMage,"13,244.9","12,748.7",7:13
1층,Monk,"12,173.9","12,152.2",7:13
1층,Bard,"11,170.0","11,381.0",7:13
1층,Dragoon,"11,031.7","11,470.9",7:13
1층,WhiteMage,"7,742.4","7,649.9",7:13
1층,Paladin,"7,011.1","6,766.0",7:13
1층,Gunbreaker,"7,006.2","6,677.8",7:13
1층,Scholar,"6,738.7","7,272.6",7:13
1층,BlackMage,"13,688.6","12,870.4",7:13
1층,Samurai,"12,651.3","11,766.8",7:13
1층,Bard,"11,646.2","11,601.3",7:13
1층,Dragoon,"11,580.7","11,893.8",7:13
1층,Gunbreaker,"7,646.2","7,240.8",7:13
1층,Paladin,"7,098.3","6,897.4",7:13
1층,Scholar,"6,148.6","6,825.7",7:13
1층,Astrologian,"5,736.0","7,099.6",7:13
1층,Monk,"14,793.3","13,117.9",7:13
1층,Dragoon,"12,466.9","12,536.7",7:13
1층,RedMage,"10,997.6","11,620.5",7:13
1층,Dancer,"10,684.5","12,181.6",7:13
1층,WhiteMage,"7,445.5","7,263.9",7:13
1층,Gunbreaker,"7,146.1","6,590.8",7:13
1층,Paladin,"6,977.1","6,631.9",7:13
1층,Scholar,"5,790.3","6,357.8",7:13
1층,BlackMage,"14,117.7","12,471.2",7:13
1층,Dragoon,"12,215.7","12,456.7",7:13
1층,Monk,"11,838.8","11,697.5",7:13
1층,Dancer,"10,254.0","11,989.7",7:13
1층,Paladin,"7,802.8","7,485.2",7:13
1층,Gunbreaker,"7,332.9","6,944.1",7:13
1층,WhiteMage,"6,936.8","6,808.2",7:13
1층,Scholar,"5,639.2","6,285.2",7:13
1층,BlackMage,"12,930.7","12,647.6",7:13
1층,Machinist,"12,394.3","11,843.2",7:13
1층,Dragoon,"11,761.5","12,346.4",7:13
1층,Bard,"11,240.6","11,592.4",7:13
1층,WhiteMage,"7,547.9","7,313.3",7:13
1층,Gunbreaker,"7,172.8","6,885.0",7:13
1층,DarkKnight,"7,127.3","6,907.4",7:13
1층,Scholar,"5,962.1","6,602.0",7:13
1층,Monk,"13,932.8","12,792.9",7:13
1층,BlackMage,"12,841.0","12,377.4",7:13
1층,Dragoon,"12,385.8","12,570.2",7:13
1층,Dancer,"9,609.1","11,307.2",7:13
1층,Paladin,"7,522.0","7,191.8",7:13
1층,WhiteMage,"6,671.3","6,474.6",7:13
1층,Warrior,"6,621.4","6,382.0",7:13
1층,Scholar,"6,424.4","6,911.9",7:13
1층,Monk,"13,254.0","11,913.3",7:14
1층,Dragoon,"12,412.6","12,469.0",7:14
1층,Dancer,"11,048.7","12,612.4",7:14
1층,Summoner,"11,010.3","11,117.3",7:14
1층,Paladin,"7,365.1","7,058.1",7:14
1층,Scholar,"7,127.9","7,596.2",7:14
1층,WhiteMage,"6,969.6","6,707.1",7:14
1층,Warrior,"6,964.4","6,679.1",7:14
1층,Bard,"12,061.1","11,944.7",7:14
1층,Dragoon,"11,916.7","12,134.0",7:14
1층,Monk,"11,596.0","11,455.4",7:14
1층,RedMage,"11,120.6","11,609.4",7:14
1층,WhiteMage,"8,268.6","8,085.3",7:14
1층,Paladin,"7,382.1","7,019.8",7:14
1층,Warrior,"7,248.1","6,957.6",7:14
1층,Scholar,"6,254.6","6,641.6",7:14
1층,Dragoon,"14,564.4","13,206.1",7:14
1층,Ninja,"12,006.5","12,550.2",7:14
1층,Summoner,"11,731.3","11,064.8",7:14
1층,Dancer,"11,177.8","12,307.8",7:14
1층,Gunbreaker,"7,903.9","7,083.4",7:14
1층,Warrior,"7,500.2","6,897.8",7:14
1층,Scholar,"5,481.1","5,925.1",7:14
1층,Astrologian,"5,344.2","6,674.2",7:14
1층,Samurai,"13,857.2","12,126.3",7:14
1층,BlackMage,"13,090.9","12,817.8",7:14
1층,Monk,"12,134.4","12,325.7",7:14
1층,Dancer,"9,964.3","11,847.6",7:14
1층,WhiteMage,"7,615.1","7,489.0",7:14
1층,Warrior,"7,539.5","7,255.5",7:14
1층,Paladin,"6,953.4","6,747.7",7:14
1층,Scholar,"6,058.4","6,603.7",7:14
1층,BlackMage,"13,206.3","12,725.0",7:15
1층,Dragoon,"12,602.9","12,990.5",7:15
1층,RedMage,"11,270.1","11,541.1",7:15
1층,Bard,"10,050.4","10,278.9",7:15
1층,Gunbreaker,"8,267.1","7,788.5",7:15
1층,Paladin,"7,597.9","7,257.7",7:15
1층,WhiteMage,"7,246.0","7,041.3",7:15
1층,Scholar,"6,810.3","7,428.1",7:15
1층,Monk,"13,648.7","13,368.8",7:15
1층,Dragoon,"12,347.1","12,408.7",7:15
1층,Bard,"11,861.7","11,742.3",7:15
1층,RedMage,"10,773.4","11,353.9",7:15
1층,Paladin,"7,865.9","7,478.5",7:15
1층,Warrior,"7,439.6","7,139.9",7:15
1층,WhiteMage,"6,932.9","6,803.1",7:15
1층,Scholar,"6,324.6","6,898.6",7:15
1층,BlackMage,"13,285.1","12,758.8",7:15
1층,Dragoon,"12,100.9","12,593.1",7:15
1층,Monk,"11,250.4","11,244.5",7:15
1층,Bard,"10,535.7","10,724.3",7:15
1층,WhiteMage,"7,840.4","7,630.1",7:15
1층,Paladin,"7,123.0","6,870.5",7:15
1층,Scholar,"6,831.1","7,419.6",7:15
1층,Gunbreaker,"6,812.2","6,537.9",7:15
1층,BlackMage,"13,620.0","13,343.4",7:15
1층,Monk,"12,435.1","12,282.3",7:15
1층,Dragoon,"10,550.2","10,895.0",7:15
1층,Bard,"10,141.5","10,372.4",7:15
1층,WhiteMage,"8,033.5","7,917.9",7:15
1층,DarkKnight,"7,642.4","7,336.3",7:15
1층,Paladin,"6,962.8","6,688.3",7:15
1층,Scholar,"6,487.6","7,037.8",7:15
1층,Monk,"12,994.1","12,716.6",7:15
1층,Dragoon,"12,453.2","12,493.1",7:15
1층,Bard,"11,594.3","11,335.9",7:15
1층,RedMage,"11,371.3","12,028.1",7:15
1층,DarkKnight,"7,285.0","6,940.8",7:15
1층,WhiteMage,"7,241.6","7,117.7",7:15
1층,Scholar,"6,676.1","7,253.1",7:15
1층,Warrior,"6,217.6","5,947.7",7:15
1층,BlackMage,"14,106.1","13,431.2",7:16
1층,Machinist,"11,915.3","11,497.1",7:16
1층,Monk,"11,820.9","11,660.2",7:16
1층,Bard,"11,596.9","11,549.3",7:16
1층,DarkKnight,"7,503.4","7,193.6",7:16
1층,Warrior,"7,069.9","6,906.2",7:16
1층,Scholar,"6,088.0","6,729.7",7:16
1층,Astrologian,"5,571.8","6,704.9",7:16
1층,Dragoon,"11,365.3","10,896.7",8:47
1층,BlackMage,"10,400.5","10,159.9",8:47
1층,BlackMage,"10,065.1","9,854.2",8:47
1층,Dancer,"8,285.1","9,392.4",8:47
1층,Paladin,"7,211.7","7,001.4",8:47
1층,WhiteMage,"6,391.1","6,242.1",8:47
1층,Gunbreaker,"6,007.5","5,796.2",8:47
1층,Scholar,"4,792.8","5,176.2",8:47
1층,Samurai,"12,012.7","10,577.4",8:47
1층,Dragoon,"10,246.1","10,534.2",8:47
1층,Summoner,"9,934.8","9,988.0",8:47
1층,Dancer,"9,741.6","11,056.5",8:47
1층,Paladin,"7,075.4","6,847.4",8:47
1층,Gunbreaker,"5,648.0","5,444.5",8:47
1층,WhiteMage,"4,697.2","4,581.6",8:47
1층,Scholar,"4,163.3","4,489.4",8:47
1층,Bard,"11,103.9","11,045.5",8:47
1층,Samurai,"11,017.9","10,298.4",8:47
1층,Dragoon,"10,973.8","10,854.0",8:47
1층,RedMage,"10,736.9","10,964.0",8:47
1층,Warrior,"6,240.5","6,038.7",8:47
1층,Paladin,"5,461.4","5,257.4",8:47
1층,Astrologian,"4,564.6","5,790.1",8:47
1층,WhiteMage,"4,018.4","3,869.2",8:47
1층,Monk,"12,397.1","11,199.9",8:47
1층,Dragoon,"10,833.5","10,986.6",8:47
1층,RedMage,"9,781.2","10,059.4",8:47
1층,Dancer,"9,305.9","10,397.4",8:47
1층,Paladin,"6,511.6","6,248.5",8:47
1층,Warrior,"5,725.6","5,450.0",8:47
1층,WhiteMage,"4,599.4","4,428.1",8:47
1층,Scholar,"4,253.3","4,637.9",8:47
1층,BlackMage,"11,662.7","11,248.4",8:47
1층,Summoner,"11,003.8","10,953.4",8:47
1층,Ninja,"8,990.4","9,600.3",8:47
1층,Bard,"7,862.4","7,997.8",8:47
1층,DarkKnight,"6,633.3","6,304.5",8:47
1층,Paladin,"6,451.7","6,221.7",8:47
1층,WhiteMage,"6,150.6","5,955.4",8:47
1층,Scholar,"4,775.9","5,249.2",8:47
1층,Dragoon,"11,156.1","11,130.6",8:47
1층,Bard,"10,605.4","10,673.4",8:47
1층,BlackMage,"10,550.1","9,878.1",8:47
1층,Ninja,"9,514.5","10,051.1",8:47
1층,Gunbreaker,"6,472.7","6,177.7",8:47
1층,WhiteMage,"5,505.4","5,322.0",8:47
1층,Paladin,"5,355.3","5,139.5",8:47
1층,Astrologian,"4,354.8","5,142.1",8:47
1층,Monk,"11,138.1","10,957.7",8:47
1층,Bard,"10,539.0","10,547.0",8:47
1층,Machinist,"9,775.8","9,375.6",8:47
1층,RedMage,"8,147.1","8,617.4",8:47
1층,DarkKnight,"7,214.7","6,854.4",8:47
1층,Paladin,"7,044.7","6,804.2",8:47
1층,WhiteMage,"6,524.9","6,429.4",8:47
1층,Astrologian,"3,204.0","4,002.6",8:47
1층,BlackMage,"13,931.5","12,110.7",8:47
1층,Dragoon,"11,031.4","11,225.4",8:47
1층,Monk,"10,204.4","10,068.6",8:47
1층,Dancer,"9,050.1","10,507.8",8:47
1층,Warrior,"6,185.1","5,935.9",8:47
1층,Paladin,"5,402.5","5,194.5",8:47
1층,Astrologian,"4,371.7","5,239.5",8:47
1층,WhiteMage,"3,398.9","3,293.1",8:47
1층,Machinist,"12,230.6","11,551.9",8:47
1층,Dragoon,"11,519.9","11,608.4",8:47
1층,Monk,"11,140.3","10,958.3",8:47
1층,Summoner,"9,696.0","9,816.7",8:47
1층,DarkKnight,"6,786.2","6,513.0",8:47
1층,Gunbreaker,"5,669.7","5,367.6",8:47
1층,Scholar,"3,880.6","4,189.4",8:47
1층,Astrologian,"3,601.1","4,519.3",8:47
1층,RedMage,"11,916.3","11,087.5",8:47
1층,Bard,"10,577.4","10,395.6",8:47
1층,Monk,"10,137.9","9,830.6",8:47
1층,Dancer,"9,262.6","10,371.3",8:47
1층,Gunbreaker,"7,297.2","6,646.2",8:47
1층,DarkKnight,"6,250.9","5,784.6",8:47
1층,Scholar,"4,973.4","5,441.9",8:47
1층,Astrologian,"3,076.1","3,934.2",8:47
1층,BlackMage,"11,353.6","11,000.8",8:47
1층,Monk,"10,977.8","10,861.6",8:47
1층,Summoner,"9,764.4","9,841.6",8:47
1층,Ninja,"9,468.9","10,174.1",8:47
1층,Warrior,"6,608.1","6,345.5",8:47
1층,Paladin,"6,517.1","6,273.5",8:47
1층,WhiteMage,"5,006.7","4,894.5",8:47
1층,Scholar,"3,993.5","4,298.3",8:47
1층,Machinist,"11,215.1","10,734.4",8:47
1층,Bard,"10,167.6","10,374.6",8:47
1층,Samurai,"9,962.1","9,551.5",8:47
1층,Summoner,"9,662.3","9,631.5",8:47
1층,Gunbreaker,"6,795.5","6,470.3",8:47
1층,DarkKnight,"6,650.7","6,402.8",8:47
1층,Scholar,"4,922.2","5,331.0",8:47
1층,Astrologian,"4,067.9","4,947.2",8:47
1층,Dragoon,"12,199.0","12,120.0",8:47
1층,Bard,"11,130.4","10,846.8",8:47
1층,RedMage,"10,814.9","11,103.0",8:47
1층,Summoner,"8,807.6","8,853.1",8:47
1층,Gunbreaker,"6,949.9","6,595.8",8:47
1층,DarkKnight,"6,009.3","5,832.4",8:47
1층,WhiteMage,"5,334.8","5,201.8",8:47
1층,Astrologian,"2,296.8","2,989.7",8:47
1층,Bard,"10,665.9","10,554.2",8:47
1층,Ninja,"10,270.4","10,128.6",8:47
1층,Summoner,"9,969.4","9,716.5",8:47
1층,Dancer,"8,916.9","10,123.1",8:47
1층,Warrior,"6,773.4","6,446.3",8:47
1층,Gunbreaker,"6,420.3","5,958.2",8:47
1층,Scholar,"5,362.6","5,747.6",8:47
1층,WhiteMage,"5,127.5","4,832.0",8:47
1층,Samurai,"11,649.0","10,982.6",8:47
1층,Dragoon,"10,864.3","11,087.2",8:47
1층,Summoner,"10,711.5","10,507.6",8:47
1층,Bard,"10,543.0","10,576.0",8:47
1층,Gunbreaker,"6,732.4","6,412.6",8:47
1층,Paladin,"5,712.6","5,505.9",8:47
1층,Astrologian,"3,774.5","4,561.7",8:47
1층,Scholar,"3,439.1","3,792.8",8:47
1층,Machinist,"11,246.2","10,786.4",8:47
1층,Dragoon,"10,402.6","10,572.9",8:47
1층,Summoner,"10,125.8","10,278.2",8:47
1층,RedMage,"9,821.2","10,083.6",8:47
1층,Warrior,"6,687.0","6,495.6",8:47
1층,Paladin,"5,581.0","5,377.4",8:47
1층,WhiteMage,"5,312.7","5,218.1",8:47
1층,Scholar,"4,289.7","4,653.8",8:47
1층,Monk,"11,775.5","11,808.4",8:47
1층,Dragoon,"11,707.0","11,966.7",8:47
1층,Bard,"10,585.9","10,691.1",8:47
1층,Machinist,"9,262.2","9,073.4",8:47
1층,Gunbreaker,"6,783.3","6,562.3",8:47
1층,DarkKnight,"6,652.4","6,466.8",8:47
1층,WhiteMage,"5,615.5","5,544.8",8:47
1층,Scholar,"1,605.4","1,873.7",8:47
1층,Monk,"11,498.0","11,341.7",8:47
1층,Bard,"10,599.1","10,668.4",8:47
1층,Summoner,"10,463.1","10,445.7",8:47
1층,Dragoon,"10,443.1","10,660.7",8:47
1층,Warrior,"6,171.8","5,924.4",8:47
1층,Gunbreaker,"5,964.4","5,706.4",8:47
1층,WhiteMage,"4,492.0","4,254.9",8:47
1층,Astrologian,"3,887.8","4,517.0",8:47
1층,Monk,"11,002.1","11,010.0",8:47
1층,Dragoon,"10,430.7","10,661.5",8:47
